features,n_features,roc_auc_leah_12k_detected
"('esm2_pll', 'esmfold_plddt_binder_middle', 'total_duplicated_residues')",3,0.871220316739674
"('esm2_full_LL_alone', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_complex_normalized')",3,0.8712201378868045
"('esm2_full_LL_car', 'gravy_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.871219678711314
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8711844359246268
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.8711844359246268
"('esm2_binder_LL_car', 'boltz_sap_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8711640427441063
"('esm2_binder_LL_car', 'boltz_sap_score', 'boltz_rosetta_side1_normalized')",3,0.8711640427441063
"('esm2_full_LL_alone', 'longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker')",3,0.8711402246490042
"('esm2_binder_LL_car_target', 'esm2_pll', 'boltz_rosetta_side1_normalized')",3,0.8711168427085892
"('esm2_binder_LL_car_target', 'esm2_pll', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8711168427085892
"('esm2_binder_LL_target', 'total_duplicated_residues', 'boltz_sap_score')",3,0.87109375
"('max_pident_cross_team_hamming', 'esm2_full_LL_car_target', 'boltz_rosetta_A_B_complex_normalized')",3,0.871066089693155
"('esm2_full_LL_car', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.8710498409331919
"('esm2_full_LL_car', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8710498409331919
"('esm2_binder_LL_car_target', 'total_duplicated_residues', 'boltz_sap_score')",3,0.8710435491967871
"('esm2_full_LL_car_target', 'esmfold_plddt_binder_end_glycine_linker')",2,0.8710431141284036
"('esm2_pll', 'esm2_binder_LL_car', 'esmfold_plddt_binder_middle')",3,0.8710252363133347
"('esm2_full_LL_car_target', 'boltz_sap_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.871004975936047
"('esm2_full_LL_car_target', 'boltz_sap_score', 'boltz_rosetta_side1_normalized')",3,0.871004975936047
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized')",3,0.871004975936047
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_side1_normalized')",3,0.871004975936047
"('esmfold_plddt_binder_start', 'esm2_full_LL_car', 'esmfold_plddt_binder_start_glycine_linker')",3,0.8709930874965791
"('esm2_binder_LL_target', 'esm2_full_LL_car', 'boltz_rosetta_A_B_complex_normalized')",3,0.8709817916151512
"('esm2_pll', 'seq_kl_vs_human')",2,0.870974988324732
"('esm2_full_LL_target', 'longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8709724882952394
"('esm2_full_LL_alone', 'esm2_pll', 'esmfold_plddt_binder_middle')",3,0.8709720325606966
"('esm2_binder_LL_target', 'boltz_rosetta_A_B_complex_normalized')",2,0.8709490090292609
"('esm2_full_LL_alone', 'total_duplicated_residues', 'boltz_rosetta_side1_normalized')",3,0.8709478750305899
"('esm2_full_LL_alone', 'total_duplicated_residues', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8709478750305899
"('esm2_pll', 'seq_kl_vs_human', 'esm2_binder_LL_car')",3,0.8709365633922712
"('esm2_full_LL_alone', 'esmfold_plddt_binder_middle', 'boltz_rosetta_A_C_complex_normalized')",3,0.8709155042488377
"('esm2_full_LL_target', 'boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8709115432168146
"('esm2_full_LL_target', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8709115432168146
"('esm2_binder_LL_car_target', 'esm2_full_LL_alone', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8709106906912208
"('esm2_binder_LL_car_target', 'longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.87089303423293
"('esm2_full_LL_target', 'esm2_full_LL_car', 'boltz_rosetta_A_B_complex_normalized')",3,0.8708928103105915
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8708783205176873
"('esm2_pll', 'boltz_rosetta_A_C_complex_normalized', 'esmfold_end_C_B_pdockq2')",3,0.8708674042007374
"('esm2_binder_LL_car', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8708606640593965
"('esm2_full_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8708581450362999
"('esm2_full_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_side1_normalized')",3,0.8708581450362999
"('esmfold_plddt_binder_start', 'esmfold_plddt_binder_middle', 'esm2_full_LL_car')",3,0.8708400648580568
"('esm2_pll', 'esmfold_plddt_binder_middle', 'boltz_rosetta_A_C_complex_normalized')",3,0.8708246486024264
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'boltz_rosetta_A_B_complex_normalized')",3,0.8707944625529205
"('esm2_binder_LL_target', 'seq_kl_vs_human', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8707812099970866
"('esm2_full_LL_target', 'boltz_rosetta_A_B_complex_normalized')",2,0.8707804128732531
"('esm2_full_LL_target', 'aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8707782672540382
"('esm2_binder_LL_target', 'aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.87075472530965
"('esm2_full_LL_target', 'seq_kl_vs_human', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.870731183365262
"('esm2_full_LL_car_target', 'longest_dup_substr_len', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8706929277056314
"('esm2_binder_LL_target', 'esm2_pll', 'esmfold_end_C_B_pdockq2')",3,0.8706794119211876
"('esm2_binder_LL_target', 'boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8706726986624704
"('esm2_binder_LL_target', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8706726986624704
"('esm2_binder_LL_car_target', 'esm2_pll', 'esmfold_end_C_B_pdockq2')",3,0.8706646331010103
"('esm2_pll', 'seq_kl_vs_human', 'esm2_full_LL_car_target')",3,0.8706409869887266
"('esm2_binder_LL_target', 'esm2_binder_LL_car', 'boltz_rosetta_A_B_complex_normalized')",3,0.8706352328500244
"('esm2_pll', 'boltz_sap_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8706255629247523
"('esm2_pll', 'boltz_sap_score', 'boltz_rosetta_side1_normalized')",3,0.8706255629247523
"('aa_sequence_entropy', 'boltz_rosetta_A_B_complex_normalized', 'boltz_sap_score')",3,0.870602450264134
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle', 'boltz_rosetta_A_C_complex_normalized')",3,0.8705681150125595
"('esm2_full_LL_alone', 'total_duplicated_residues', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8705605042684488
"('esm2_full_LL_alone', 'esm2_full_LL_car_target', 'boltz_rosetta_side1_normalized')",3,0.8705604046007016
"('esm2_full_LL_alone', 'esm2_full_LL_car_target', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8705604046007016
"('aa_sequence_entropy', 'esmfold_plddt_binder_middle', 'boltz_rosetta_A_C_complex_normalized')",3,0.8705574261129816
"('max_pident_cross_team_hamming', 'esm2_binder_LL_car', 'boltz_sap_score')",3,0.8705446787148594
"('seq_kl_vs_human', 'boltz_rosetta_A_B_complex_normalized', 'boltz_rosetta_side1_normalized')",3,0.8705368850923532
"('seq_kl_vs_human', 'boltz_rosetta_A_B_complex_normalized', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8705368850923532
"('esm2_full_LL_car', 'esmfold_plddt_binder_end', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8705236968757647
"('esm2_full_LL_car', 'esmfold_plddt_binder_end', 'boltz_rosetta_side1_normalized')",3,0.8705236968757647
"('esm2_full_LL_car_target', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8705193058657698
"('esm2_pll', 'esm2_full_LL_car', 'boltz_rosetta_A_C_complex_normalized')",3,0.8704986371653038
"('esm2_pll', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_C_complex_normalized')",3,0.8704505371172038
"('esm2_full_LL_car_target', 'longest_dup_substr_len', 'gravy_score')",3,0.8704251380882175
"('esm2_full_LL_target', 'esm2_binder_LL_car', 'boltz_rosetta_A_B_complex_normalized')",3,0.8704104379753476
"('max_pident_cross_team_hamming', 'esm2_pll', 'total_duplicated_residues')",3,0.870410437393962
"('esm2_full_LL_target', 'esm2_pll', 'esmfold_end_C_B_pdockq2')",3,0.8703927028097493
"('esm2_full_LL_alone', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8703751114563929
"('aa_sequence_entropy', 'esm2_full_LL_alone', 'esm2_binder_LL_car')",3,0.8703751114563929
"('esmfold_plddt_binder_start', 'esm2_full_LL_car')",2,0.8703633404841988
"('esm2_full_LL_alone', 'esmfold_plddt_binder_end', 'boltz_rosetta_A_C_complex_normalized')",3,0.8703222703222704
"('esm2_full_LL_car_target', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_C_complex_normalized')",3,0.8703169258724814
"('esmfold_plddt_binder_middle', 'esm2_full_LL_car', 'esmfold_plddt_binder_end')",3,0.8702574017344528
"('esmfold_plddt_binder_start', 'gravy_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8702544589914042
"('esmfold_plddt_binder_middle', 'esm2_full_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8702426880192102
"('esm2_binder_LL_car_target', 'longest_dup_substr_len', 'boltz_rosetta_A_C_complex_normalized')",3,0.8702314146758591
"('aa_sequence_entropy', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8702090592334495
"('aa_sequence_entropy', 'boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8702090592334495
"('esmfold_plddt_binder_middle', 'gravy_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8702014896165311
"('aa_sequence_entropy', 'esm2_full_LL_car', 'boltz_sap_score')",3,0.8701995481927711
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle', 'total_duplicated_residues')",3,0.8701956041304342
"('esm2_full_LL_alone', 'esm2_full_LL_car', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8701867759012886
"('esmfold_plddt_binder_start', 'esm2_full_LL_car', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8701750049290947
"('esm2_binder_LL_car_target', 'esm2_binder_LL_car', 'boltz_rosetta_side1_normalized')",3,0.8701729341708133
"('esm2_binder_LL_car_target', 'esm2_binder_LL_car', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8701729341708133
"('esm2_binder_LL_car', 'esmfold_plddt_binder_end', 'esmfold_plddt_binder_start_glycine_linker')",3,0.8701661766999491
"('esm2_full_LL_car', 'esmfold_plddt_binder_end', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8701632339569005
"('max_pident_cross_team_hamming', 'esm2_full_LL_alone', 'boltz_rosetta_A_B_complex_normalized')",3,0.8701247611554457
"('esm2_full_LL_alone', 'esm2_pll', 'boltz_rosetta_A_C_complex_normalized')",3,0.8701245256800813
"('esmfold_plddt_binder_start_glycine_linker', 'gravy_score', 'boltz_sap_score')",3,0.8701211094377509
"('aa_sequence_entropy', 'total_duplicated_residues', 'boltz_rosetta_A_C_complex_normalized')",3,0.8701138367805036
"('esmfold_plddt_binder_start', 'esm2_full_LL_car', 'longest_dup_substr_len')",3,0.8701043790959304
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target', 'boltz_rosetta_A_B_complex_normalized')",3,0.8700826121164438
"('esm2_full_LL_target', 'esm2_binder_LL_car_target', 'boltz_rosetta_A_B_complex_normalized')",3,0.8700826121164437
"('esm2_full_LL_alone', 'seq_kl_vs_human', 'esm2_binder_LL_car')",3,0.8700808371515425
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'seq_kl_vs_human')",3,0.8700720089223969
"('aa_sequence_entropy', 'boltz_rosetta_A_B_complex_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.870059195983665
"('esm2_full_LL_target', 'total_duplicated_residues', 'boltz_rosetta_A_B_complex_normalized')",3,0.8700498295305534
"('esm2_binder_LL_target', 'aa_sequence_entropy', 'esm2_full_LL_alone')",3,0.8700337532627663
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'boltz_rosetta_A_B_complex_normalized')",3,0.8700217301712188
"('esm2_full_LL_car_target', 'boltz_sap_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8700112951807228
"('esm2_full_LL_car', 'boltz_rosetta_A_C_complex_normalized', 'boltz_sap_score')",3,0.86998556998557
"('esm2_pll', 'esmfold_plddt_binder_middle')",2,0.8699818516088225
"('esm2_binder_LL_target', 'esm2_full_LL_alone', 'boltz_rosetta_A_B_complex_normalized')",3,0.8699795811322167
"('esm2_binder_LL_target', 'esmfold_plddt_binder_end', 'boltz_rosetta_A_B_complex_normalized')",3,0.8699561649994381
"('esm2_pll', 'esmfold_plddt_binder_middle', 'esm2_full_LL_car')",3,0.8699493382044324
"('esm2_binder_LL_target', 'aa_sequence_entropy', 'esm2_binder_LL_car')",3,0.8699366427421658
"('esm2_full_LL_target', 'aa_sequence_entropy', 'esm2_full_LL_alone')",3,0.8699366427421658
"('aa_sequence_entropy', 'esm2_pll', 'total_duplicated_residues')",3,0.8699345593842551
"('aa_sequence_entropy', 'esm2_binder_LL_car_target', 'esm2_full_LL_alone')",3,0.8699336999991172
"('esm2_binder_LL_target', 'total_duplicated_residues', 'boltz_rosetta_A_B_complex_normalized')",3,0.8699280656401034
"('esm2_binder_LL_car_target', 'esm2_full_LL_alone', 'seq_kl_vs_human')",3,0.8699278145130201
"('esm2_full_LL_alone', 'seq_kl_vs_human', 'esmfold_end_C_B_pdockq2')",3,0.8699219290269231
"('esm2_full_LL_target', 'esmfold_plddt_binder_end', 'boltz_rosetta_A_B_complex_normalized')",3,0.8699140159604362
"('esm2_binder_LL_target', 'esm2_full_LL_alone', 'seq_kl_vs_human')",3,0.8699131007977777
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8699131007977776
"('esmfold_plddt_binder_start', 'esm2_full_LL_car', 'esmfold_end_C_B_pdockq2')",3,0.8698954443394866
"('esm2_full_LL_target', 'seq_kl_vs_human', 'esm2_full_LL_car_target')",3,0.8698719023950985
"('esm2_pll', 'longest_dup_substr_len', 'boltz_rosetta_A_C_complex_normalized')",3,0.8698679920902143
"('esm2_pll', 'esmfold_plddt_binder_middle', 'longest_dup_substr_len')",3,0.8698606652833691
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle')",2,0.8698483604507103
"('esm2_pll', 'esm2_binder_LL_car', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8698395152706132
"('esm2_pll', 'esm2_binder_LL_car', 'boltz_rosetta_side1_normalized')",3,0.8698395152706132
"('max_pident_cross_team_hamming', 'esm2_pll', 'boltz_rosetta_A_B_complex_normalized')",3,0.8698344775698298
"('max_pident_cross_team_hamming', 'esm2_full_LL_car_target', 'longest_dup_substr_len')",3,0.869804219304983
"('esm2_pll', 'total_duplicated_residues', 'boltz_rosetta_A_C_complex_normalized')",3,0.8697985142429587
"('esm2_full_LL_car_target', 'esmfold_plddt_binder_start', 'boltz_rosetta_A_C_complex_normalized')",3,0.8697878253433808
"('esm2_full_LL_alone', 'boltz_sap_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8697853915662651
"('esm2_pll', 'boltz_rosetta_A_C_complex_normalized')",2,0.869782480893592
"('aa_sequence_entropy', 'esm2_full_LL_alone', 'esm2_full_LL_car_target')",3,0.8697747918744978
"('esm2_full_LL_car_target', 'esm2_binder_LL_car', 'boltz_sap_score')",3,0.869772841365462
"('esm2_binder_LL_car_target', 'seq_kl_vs_human', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8697600781592554
"('esm2_pll', 'esmfold_plddt_binder_middle', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8697494473102432
"('esm2_pll', 'esmfold_plddt_binder_middle', 'boltz_rosetta_side1_normalized')",3,0.8697494473102432
"('esm2_full_LL_alone', 'esm2_full_LL_car_target', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8697365362148672
"('esm2_full_LL_target', 'aa_sequence_entropy', 'esm2_binder_LL_car')",3,0.8697335934718188
"('esm2_binder_LL_target', 'seq_kl_vs_human', 'esm2_full_LL_car_target')",3,0.8697188797565764
"('esm2_full_LL_alone', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8697100515274306
"('esm2_full_LL_alone', 'esmfold_plddt_binder_end_glycine_linker')",2,0.8696953378121883
"('esm2_pll', 'boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_C_complex_normalized')",3,0.8696595585484475
"('esm2_pll', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_C_complex_normalized')",3,0.8696595585484475
"('esm2_full_LL_alone', 'esm2_full_LL_car_target', 'boltz_rosetta_A_C_complex_normalized')",3,0.8696435251990807
"('esm2_binder_LL_car_target', 'boltz_rosetta_A_B_complex_normalized', 'boltz_sap_score')",3,0.8696377055936457
"('esm2_binder_LL_car', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_end_C_B_pdockq2')",3,0.8696263969328657
"('esm2_binder_LL_car', 'boltz_rosetta_side1_normalized', 'esmfold_end_C_B_pdockq2')",3,0.8696263969328657
"('esm2_pll', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8696071570426132
"('esm2_full_LL_car_target', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8695971385542169
"('seq_kl_vs_human', 'esm2_binder_LL_car', 'esm2_full_LL_car')",3,0.8695923418054906
"('esm2_binder_LL_car', 'boltz_rosetta_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8695733746635125
"('esm2_binder_LL_car', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8695733746635125
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle', 'longest_dup_substr_len')",3,0.8695687998611026
"('longest_dup_substr_len', 'gravy_score', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8695629143750055
"('esm2_binder_LL_car', 'esmfold_plddt_binder_middle', 'esm2_full_LL_car')",3,0.8695452579167144
"('esm2_binder_LL_car', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_complex_normalized')",3,0.8695206028539362
"('esm2_binder_LL_car_target', 'esm2_full_LL_car_target', 'boltz_rosetta_A_B_complex_normalized')",3,0.8694972087969728
"('esm2_full_LL_car_target', 'boltz_sap_score')",2,0.8694747740963855
"('esm2_full_LL_car_target', 'total_duplicated_residues', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8694540328822108
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'aa_sequence_entropy')",3,0.8694304909378228
"('esm2_full_LL_alone', 'seq_kl_vs_human')",2,0.8694304909378228
"('aa_sequence_entropy', 'esm2_full_LL_alone')",2,0.8694187199656288
"('max_pident_cross_team_hamming', 'aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8694128344795317
"('esm2_full_LL_car_target', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8693981207642891
"('esm2_binder_LL_car', 'boltz_sap_score', 'esmfold_end_C_B_pdockq2')",3,0.8693837851405622
"('esm2_full_LL_alone', 'seq_kl_vs_human', 'esm2_full_LL_car_target')",3,0.8693510368755131
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_A_B_complex_normalized')",3,0.8693426623206324
"('esm2_full_LL_alone', 'boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8693121693121693
"('esm2_pll', 'esm2_full_LL_car_target', 'boltz_rosetta_side1_normalized')",3,0.8693032015065915
"('esm2_pll', 'esm2_full_LL_car_target', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8693032015065915
"('esm2_binder_LL_target', 'aa_sequence_entropy')",2,0.8692980675006401
"('aa_sequence_entropy', 'boltz_rosetta_A_B_complex_normalized', 'esmfold_end_C_B_pdockq2')",3,0.8692817803754074
"('aa_sequence_entropy', 'esm2_full_LL_alone', 'esmfold_end_C_B_pdockq2')",3,0.8692480408688155
"('max_pident_cross_team_hamming', 'esm2_binder_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8692480408688155
"('esm2_full_LL_target', 'longest_dup_substr_len', 'boltz_rosetta_A_B_complex_normalized')",3,0.8692349481098498
"('esm2_full_LL_alone', 'longest_dup_substr_len', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8692244989244273
"('esm2_full_LL_target', 'aa_sequence_entropy')",2,0.869221556181379
"('esm2_pll', 'boltz_rosetta_A_BC_side1_normalized')",2,0.8692213215426184
"('esm2_pll', 'boltz_rosetta_side1_normalized')",2,0.8692213215426184
