features,n_features,roc_auc_4class_micro,roc_auc_binary_detected,roc_auc_4class_Down,roc_auc_4class_Not Recovered,roc_auc_4class_Not Sig,roc_auc_4class_Up
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_side1_normalized')",3,0.8981872773733016,0.8223019822171466,0.81515460414543,0.8256954074557469,0.7903829530442157,0.6274026438013577
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8981872773733016,0.8223019822171466,0.81515460414543,0.8256954074557469,0.7903829530442157,0.6274026438013577
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8981862632249175,0.8222734317644179,0.8149847094801225,0.825711722000163,0.7903788756054997,0.6275991425509111
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8981862632249175,0.8222734317644179,0.8149847094801225,0.825711722000163,0.7903788756054997,0.6275991425509111
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_BC_side1_normalized')",2,0.8981805163840743,0.8222611958561057,0.8153244988107374,0.8256790929113303,0.7903911079216479,0.6272597356198643
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_side1_normalized')",2,0.8981805163840743,0.8222611958561057,0.8153244988107374,0.8256790929113303,0.7903911079216479,0.6272597356198643
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_BC_side1_normalized')",2,0.8981805163840743,0.8222611958561057,0.8153244988107374,0.8256790929113303,0.7903911079216479,0.6272597356198643
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_side1_normalized')",2,0.8981805163840743,0.8222611958561057,0.8153244988107374,0.8256790929113303,0.7903911079216479,0.6272597356198643
"('esm2_binder_LL_car_target', 'esm2_full_LL_alone')",2,0.8981609690701906,0.8477307036981452,0.8362328178694158,0.8359303040736391,0.7823858608841544,0.6898360405897966
"('esm2_binder_LL_target', 'esm2_full_LL_target')",2,0.8981597720961408,0.8475247116847497,0.7868341924398625,0.8352505304294344,0.7786022914009262,0.7427450183517696
"('esmfold_plddt_binder_start', 'esmfold_plddt_binder_end_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8981510852781887,0.7866509310254393,0.6951965065502184,0.7981107864074032,0.7772957746478872,0.5819786535303776
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_end')",2,0.8981152222971646,0.8030409919298809,0.7938615123194562,0.815413393191171,0.7924644544685044,0.5760975383616893
"('esm2_binder_LL_target', 'esm2_full_LL_alone', 'esm2_binder_LL_car')",3,0.8981094991860576,0.8497788528599048,0.8350515463917526,0.8368866955644033,0.7807827995541305,0.6902805471240427
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.8980861660656779,0.8042177138361246,0.7379912663755459,0.8164104941740662,0.7990727699530515,0.5359195402298851
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_binder_LL_car_target')",3,0.898075265728239,0.8482427409885851,0.7886060996563574,0.836680703551008,0.7804495466611507,0.711286655913842
"('esmfold_plddt_binder_end', 'boltz_rosetta_A_BC_side1_normalized', 'boltz_rosetta_A_C_side1_normalized')",3,0.8980704342709108,0.8106407995296885,0.7947111299915037,0.8137245470578803,0.7891215137521295,0.6073895507857772
"('esmfold_plddt_binder_end', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_C_side1_normalized')",3,0.8980704342709108,0.8106407995296885,0.7947111299915037,0.8137245470578803,0.7891215137521295,0.6073895507857772
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8980612868465124,0.8045970551871418,0.7384279475982533,0.8165720654902402,0.7985070422535212,0.523419540229885
"('esmfold_plddt_binder_end_glycine_linker', 'boltz_rosetta_A_C_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8980504792097087,0.7964833520389076,0.7885514018691588,0.8180963069851958,0.792426953530981,0.6012006861063465
"('esm2_binder_LL_target', 'esm2_full_LL_alone')",2,0.8980388777171311,0.8486517822723273,0.837682560137457,0.8362863759825083,0.7802369542983878,0.6897852398430258
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'esm2_binder_LL_car')",3,0.8980316958728334,0.8491549913336217,0.8358569587628866,0.8367895850438027,0.7810672136610702,0.6883374185600528
"('boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8980283069194839,0.808588530810753,0.7976847918436702,0.8222222222222222,0.7964020529084656,0.5643456492513096
"('boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8980283069194839,0.808588530810753,0.7976847918436702,0.8222222222222222,0.7964020529084656,0.5643456492513096
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target', 'esm2_binder_LL_car')",3,0.8980237958441061,0.8489725412646145,0.8003651202749141,0.8368690391061123,0.7811936199308214,0.7084164137212817
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_binder_LL_car')",3,0.8980103897347506,0.8473775745323245,0.8011705326460481,0.8351328207074943,0.7783868261683962,0.7300702320324108
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_B_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8979893703536113,0.7945093851860178,0.694759825327511,0.8061940354426586,0.7870610328638498,0.5730706075533661
"('esm2_full_LL_target', 'esm2_full_LL_alone')",2,0.8979699320118739,0.8483104240787007,0.8394007731958762,0.8360097581359489,0.7804667838797531,0.6893026327487014
"('esm2_full_LL_target', 'esm2_binder_LL_car_target', 'esm2_binder_LL_car')",3,0.8979503016374606,0.8485517290086781,0.7995597079037801,0.8365777075443103,0.781308534721504,0.7089244211889915
"('esmfold_plddt_binder_end', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_B_side1_normalized')",3,0.897924451141101,0.7950011239743734,0.6942139737991266,0.7976049979393802,0.7789295774647886,0.5937192118226602
"('esmfold_plddt_binder_end', 'boltz_rosetta_A_BC_side1_normalized', 'boltz_rosetta_A_B_side1_normalized')",3,0.897924451141101,0.7950011239743734,0.6942139737991266,0.7976049979393802,0.7789295774647886,0.5937192118226602
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_end')",3,0.8979143413477294,0.8031959809737588,0.8017204757858963,0.8146170701726256,0.7912215662534421,0.5800843725372028
"('boltz_rosetta_complex_normalized', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8978906309525475,0.7969493462215728,0.7039301310043669,0.8092100333445731,0.7894272300469484,0.5230295566502463
"('boltz_rosetta_A_BC_complex_normalized', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8978906309525475,0.7969493462215728,0.7039301310043669,0.8092100333445731,0.7894272300469484,0.5230295566502463
"('esm2_binder_LL_target',)",1,0.8978902135401704,0.8471392123453956,0.7872100515463918,0.8349709698398264,0.7788120108939222,0.7365727276190961
"('boltz_rosetta_A_BC_complex_normalized',)",1,0.8978837089569923,0.8232971694265437,0.8223751274209989,0.8262745737825271,0.789844731133691,0.6228117184708825
"('boltz_rosetta_complex_normalized',)",1,0.8978837089569923,0.8232971694265437,0.8223751274209989,0.8262745737825271,0.789844731133691,0.6228117184708825
"('boltz_rosetta_A_BC_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8978828561965582,0.7981248360870705,0.7260917030567685,0.8078659473230676,0.7870845070422535,0.5321428571428573
"('boltz_rosetta_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8978828561965582,0.7981248360870705,0.7260917030567685,0.8078659473230676,0.7870845070422535,0.5321428571428573
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_B_complex_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8978797462941626,0.8087229777827731,0.7409388646288209,0.8162817054437825,0.7958544600938966,0.5402709359605911
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_B_complex_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8978797462941626,0.8087229777827731,0.7409388646288209,0.8162817054437825,0.7958544600938966,0.5402709359605911
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_complex_normalized')",2,0.8978793143139947,0.8232971694265437,0.8223751274209989,0.8262745737825271,0.7898447311336911,0.6229546266523759
"('max_pident_cross_team_hamming', 'boltz_rosetta_A_B_complex_normalized', 'boltz_rosetta_A_C_complex_normalized')",3,0.8978614583333333,0.7885421693542827,0.7745469869363675,0.8105026980615321,0.7651909147644533,0.7060789695372157
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_start_glycine_linker')",3,0.8978593540679722,0.8015979904868793,0.7974723874256584,0.8173160173160174,0.7932573314332858,0.5908395531037041
"('boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_C_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8978593540679722,0.8024637913526802,0.7851529311809685,0.8232002565335897,0.7978217312575672,0.5604283528811831
"('boltz_sap_score', 'boltz_rosetta_A_C_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8978553630557317,0.8112340334562557,0.8021452846219201,0.8212441879108545,0.785992864107317,0.6260256826294562
"('esmfold_plddt_binder_end', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8978461854667804,0.810437229790358,0.7794767244308528,0.8006566604127581,0.7714432502079493,0.6430689531975705
"('esmfold_plddt_binder_end', 'boltz_rosetta_A_BC_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8978461854667804,0.810437229790358,0.7794767244308528,0.8006566604127581,0.7714432502079493,0.6430689531975705
"('esmfold_plddt_binder_end_glycine_linker', 'boltz_rosetta_A_B_side1_normalized', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8978455373678096,0.7943923045221235,0.6922489082969432,0.8042317635157918,0.7851361502347418,0.5802955665024631
"('esm2_binder_LL_target', 'esm2_binder_LL_car', 'esm2_full_LL_car_target')",3,0.8978358709183185,0.8469391058180973,0.8063788659793815,0.8344030204314649,0.777955895703336,0.7051397655545537
"('esmfold_plddt_binder_end', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8978294688571714,0.8175420431726906,0.7892730045754957,0.8049231425997483,0.7806450217386602,0.6195559122525414
"('esm2_binder_LL_car_target', 'esm2_binder_LL_car')",2,0.8978104950684668,0.8457237529390647,0.8036941580756014,0.8333495184201,0.7807483251169258,0.731403751635149
"('esmfold_plddt_binder_start', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8977911140758846,0.7863043722603125,0.6924672489082969,0.7981295193136264,0.7771643192488265,0.5739326765188835
"('esm2_full_LL_target', 'esm2_binder_LL_car', 'esm2_full_LL_car_target')",3,0.8977779373743177,0.8463534999514446,0.8078286082474226,0.8339439525158983,0.7783121315544524,0.7050635644343972
"('esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8977711384863565,0.8082837099274003,0.8072545022086306,0.804747532425157,0.772189421492995,0.6408181493390496
"('esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8977711384863565,0.8082837099274003,0.8072545022086306,0.804747532425157,0.772189421492995,0.6408181493390496
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target')",2,0.8977705161352101,0.8479219819962981,0.7886060996563574,0.8364511695932245,0.7805730800611346,0.7009614041326407
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",2,0.8977593067552087,0.8232808548821273,0.8241590214067278,0.8262174728770697,0.789926279908013,0.6185066095033941
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",2,0.8977593067552087,0.8232808548821273,0.8241590214067278,0.8262174728770697,0.789926279908013,0.6185066095033941
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_complex_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8977586306562857,0.8232971694265437,0.8241590214067278,0.826176686516029,0.7899507445403096,0.618453018935334
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_plddt_binder_end_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8977475754423447,0.7958956202465249,0.7028384279475982,0.8068590536135776,0.7882253521126761,0.5313013136288998
"('esm2_binder_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.897719764435507,0.8420070684688025,0.8078286082474226,0.8331906102954808,0.7840119051723147,0.6678647176113489
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_full_LL_car_target')",3,0.8977176098822179,0.8483722216827193,0.8040700171821307,0.8350798513326212,0.7783724618195608,0.7047460597670786
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_end')",3,0.8977050349280088,0.8105820105820107,0.7987468139337298,0.8124205013093903,0.787964341965692,0.5864586713643317
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_end')",3,0.8977050349280088,0.8105820105820107,0.7987468139337298,0.8124205013093903,0.787964341965692,0.5864586713643317
"('esm2_full_LL_target', 'esm2_binder_LL_car_target')",2,0.8976998946662836,0.8475070552264587,0.7871026632302406,0.8361863227188591,0.780834511209938,0.7021044209349878
"('esm2_full_LL_target',)",1,0.8976831370295892,0.8468567090127392,0.7852233676975946,0.8348944585205654,0.7792889072752553,0.7335754835596083
"('esm2_binder_LL_target', 'esm2_binder_LL_car')",2,0.8976194580101503,0.8469832469638248,0.8005262027491409,0.8348532601178862,0.7785419611358179,0.7169636393654987
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8975835307775777,0.8010742344075679,0.8049065420560748,0.8179626957404735,0.7909322733068327,0.5975383616893051
"('esm2_binder_LL_car_target',)",1,0.8975591305180504,0.8448968421424347,0.7954252577319587,0.8332141522398688,0.7806621390239137,0.7261458743443528
"('esm2_full_LL_target', 'esm2_binder_LL_car')",2,0.8975277697979507,0.8466036331105677,0.7998818728522337,0.8347826342847222,0.7789211799450708,0.7165064326445598
"('aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.8975239394809921,0.8460033135286726,0.8239905498281788,0.8243476674347225,0.7806779398076327,0.683428796403307
"('esmfold_plddt_binder_start', 'boltz_rosetta_A_B_side1_normalized')",2,0.8975104453846716,0.785789217339178,0.6969432314410481,0.7978438424937244,0.7763051643192488,0.5616995073891625
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8975011156774845,0.7921771383612454,0.7085152838427948,0.8082499719006407,0.792281690140845,0.5294129720853858
"('esmfold_plddt_binder_start', 'boltz_rosetta_A_B_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8974886760679015,0.7858547825109587,0.6927947598253276,0.7977689108688322,0.776323943661972,0.561227422003284
"('esm2_full_LL_car', 'boltz_rosetta_A_BC_per_residue_energy_int')",2,0.8974505885514313,0.8371172188755018,0.7796136248093545,0.8303392900303538,0.7819892032866013,0.67035848047084
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_plddt_binder_end_glycine_linker')",2,0.8974171483128002,0.7941628264208909,0.7145196506550219,0.8097907534374883,0.793,0.52814039408867
"('esm2_binder_LL_target', 'esm2_full_LL_car_target')",2,0.897412620894379,0.84827216841907,0.8019222508591065,0.8348091189721587,0.7784586479125729,0.69364609659762
"('esm2_full_LL_alone',)",1,0.8973965814421143,0.8410447914919413,0.8296821305841924,0.8294415556516851,0.7770337045081073,0.7179288535541473
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_plddt_binder_end_glycine_linker', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8973965452094286,0.7947763290996965,0.7103711790393014,0.8096596230939267,0.7921830985915492,0.5147783251231527
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8973928490816461,0.8021805355138687,0.7960917587085811,0.8190315856982523,0.7947359398270671,0.5483055954754067
"('esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_side1_normalized')",3,0.8973755546952707,0.7968147079258191,0.794711129991504,0.81333974667308,0.7885536424124888,0.6307774326642251
"('esm2_full_LL_target', 'esm2_full_LL_car_target')",2,0.8973654601168246,0.8478954973088615,0.8027813573883161,0.8343735930009799,0.7787344434102114,0.697570454285678
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8973254453193631,0.8040885040885042,0.7998088360237893,0.8191598524931858,0.7942752140232077,0.5444810161791294
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8973222088016587,0.8054898441961008,0.7927285083248387,0.8022024634962069,0.7728581214424347,0.6233476241514826
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized', 'boltz_rosetta_A_BC_per_residue_energy_int')",3,0.8973222088016587,0.8054898441961008,0.7927285083248387,0.8022024634962069,0.7728581214424347,0.6233476241514826
"('boltz_rosetta_A_B_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_B_side1_normalized')",3,0.8973145215337417,0.795211869169383,0.7236899563318777,0.8051215765613877,0.7857605633802818,0.5252463054187192
"('boltz_rosetta_A_C_complex_normalized', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8973010558001159,0.799593821816044,0.7975785896346644,0.8158783603228047,0.792759104691903,0.5797598627787307
