autoregwithoutseq_proteinmpnn,autoregwithoutseq_solublempnn,autoregwithseq_proteinmpnn,autoregwithseq_solublempnn,singleaascorewithoutseq_proteinmpnn,singleaascorewithoutseq_solublempnn,singleaascorewithseq_proteinmpnn,singleaascorewithseq_solublempnn,global_id
0.095992655,0.10892572,0.26875702,0.2707293,0.30650634,0.31493142,0.22134025,0.22649989,5247
0.097174354,0.13921723,0.3724859,0.37014523,0.44350582,0.44952196,0.31618655,0.30572024,5248
0.1080241,0.13232033,0.41234964,0.422505,0.48365587,0.49772447,0.34311837,0.34420493,5249
0.086914174,0.1277781,0.3542219,0.3302818,0.42755404,0.39249873,0.28607053,0.27098292,5250
0.09792481,0.14360164,0.35563973,0.3602242,0.40114933,0.41341287,0.312267,0.30534273,5251
0.091458775,0.131861,0.3529793,0.3445425,0.4057433,0.4071164,0.30681887,0.29318252,5252
0.07893233,0.11092571,0.32449883,0.3113477,0.38669148,0.3890233,0.26650834,0.24866557,5253
0.06937258,0.12669262,0.34781328,0.3601175,0.44853815,0.45499277,0.25184962,0.2727196,5254
0.1108491,0.1355959,0.38419688,0.38870794,0.47878543,0.4811369,0.29304442,0.29834944,5255
0.103211,0.13620885,0.3392913,0.33045715,0.39292678,0.40283722,0.2720621,0.254828,5256
0.07962005,0.11815216,0.29697785,0.31176952,0.3319313,0.34533885,0.25468814,0.26831016,5257
0.100718044,0.136749,0.37069362,0.3769862,0.44969964,0.45989615,0.2930516,0.29635483,5258
0.09761708,0.1252139,0.3711,0.380513,0.43945393,0.4581264,0.30443576,0.30402976,5259
0.08152932,0.12180944,0.3636641,0.3653688,0.44264466,0.44002694,0.2613692,0.27268684,5260
0.08120017,0.09138824,0.25458,0.26192564,0.28947276,0.31225517,0.22076888,0.22189744,5261
0.09615184,0.16669989,0.35880023,0.36158416,0.40999278,0.4186384,0.31564003,0.31017008,5262
0.096012235,0.12616117,0.32667592,0.34412253,0.37840185,0.39916593,0.2749379,0.29421008,5263
0.10000461,0.1424438,0.37734622,0.37794963,0.4219572,0.42029166,0.3268233,0.32657605,5264
0.07510459,0.09565399,0.2511235,0.25566727,0.28403306,0.29451224,0.21911256,0.21653764,5265
0.115304075,0.13726474,0.3390513,0.33506534,0.39241293,0.39158064,0.28895953,0.2795927,5266
0.1001157,0.13614659,0.40792817,0.4106087,0.50401765,0.49431294,0.31475377,0.32394746,5267
0.09400954,0.14220336,0.3700259,0.3707813,0.4021794,0.42596102,0.3179061,0.31434208,5268
0.08191003,0.09815986,0.2735854,0.29726708,0.3383517,0.3732252,0.21130256,0.23458281,5269
0.10155375,0.11999011,0.31660026,0.3048671,0.37154818,0.36908013,0.26308256,0.2505768,5270
0.095836,0.13283016,0.3673406,0.36278018,0.4196604,0.42026743,0.3184174,0.30660558,5271
0.09115284,0.12352524,0.3737204,0.36708048,0.46863288,0.4663066,0.26918226,0.26954323,5272
0.08354549,0.13534282,0.42413846,0.40520796,0.49555844,0.47072354,0.33632118,0.33598822,5273
0.09724728,0.11858751,0.2933353,0.28093022,0.33839133,0.33472317,0.24790247,0.23592186,5274
0.10755656,0.15189391,0.36898273,0.3684978,0.4080844,0.4136775,0.3376001,0.32950565,5275
0.1120808,0.1551022,0.37312448,0.3861844,0.44404787,0.45410147,0.31137314,0.31896475,5276
0.094087474,0.11942445,0.3541357,0.3459743,0.4203027,0.40318483,0.29119503,0.28215674,5277
0.09363915,0.12976618,0.40651685,0.38342577,0.4788298,0.45762524,0.33972773,0.31847078,5278
0.08954278,0.15300696,0.38488677,0.38337556,0.42934006,0.43641764,0.34193876,0.34048125,5279
0.07580269,0.12462528,0.4203907,0.40192837,0.50916445,0.49222398,0.31057757,0.3038525,5280
0.0838903,0.13821252,0.35305053,0.34894115,0.42213935,0.4121647,0.2913826,0.29130453,5281
0.088886686,0.13716805,0.33613083,0.34249926,0.41192397,0.40785685,0.26938087,0.27698976,5282
0.10233204,0.14838494,0.3989834,0.4082107,0.4629093,0.47209787,0.33524695,0.3464345,5283
0.090456076,0.14246204,0.44955897,0.42863423,0.5368022,0.51382077,0.37125677,0.35455897,5284
0.09912864,0.103862666,0.27696747,0.26408318,0.34278348,0.32448283,0.2169437,0.21407449,5285
0.09415484,0.1390136,0.38281554,0.3709686,0.48237544,0.46423903,0.3087238,0.29742792,5286
0.09335872,0.1136327,0.2632112,0.28168228,0.3021713,0.32893553,0.23078242,0.24132326,5287
0.08286921,0.11977142,0.27462667,0.25820893,0.29885164,0.2847689,0.25633162,0.23669644,5288
0.11055622,0.12262289,0.3418276,0.31982076,0.41281533,0.39112017,0.2636169,0.25106165,5289
0.07418137,0.118444994,0.39848977,0.3890722,0.4737292,0.45581764,0.29072863,0.2987513,5290
0.10407345,0.11422183,0.29159778,0.26191327,0.34774715,0.31861487,0.24054635,0.20816441,5291
0.07463831,0.10053116,0.2659418,0.2612844,0.2954303,0.29400057,0.24779165,0.23831764,5292
0.116290115,0.14203843,0.43028912,0.42521167,0.5148816,0.5154493,0.3524535,0.34746993,5293
0.08114825,0.10746205,0.28481814,0.26987725,0.3325588,0.30578834,0.2434088,0.23054028,5294
0.11001645,0.1370304,0.37075824,0.35522193,0.43480057,0.42720944,0.31812412,0.29615554,5295
0.08734142,0.13364083,0.35868397,0.34230992,0.41576904,0.40176803,0.30952016,0.29509294,5296
0.09134714,0.12566778,0.35740757,0.34942666,0.424226,0.4021737,0.2982722,0.29779357,5297
0.068660624,0.10015223,0.24053045,0.22675402,0.2790206,0.2588096,0.20722163,0.20146951,5298
0.10363443,0.14626716,0.4072762,0.3916976,0.4855857,0.4737049,0.33391902,0.31161073,5299
0.10158105,0.14698727,0.3925856,0.37829876,0.46235022,0.4354546,0.32413816,0.32054016,5300
0.09164478,0.11444493,0.29062027,0.2647132,0.34832847,0.30389357,0.24517047,0.23094055,5301
0.08366223,0.12594701,0.3425228,0.34174445,0.38744444,0.40276876,0.28913796,0.28120285,5302
0.099092394,0.121055044,0.3144236,0.31473953,0.37430304,0.373861,0.2630487,0.25882125,5303
0.07529213,0.11392824,0.32700366,0.32709765,0.39412126,0.39164585,0.2644468,0.26225513,5304
0.090473816,0.14686826,0.42142755,0.39737552,0.49796185,0.47080094,0.34948248,0.3363829,5305
0.081663385,0.11122451,0.2948394,0.29098147,0.34349042,0.3418777,0.24451438,0.24687243,5306
0.09072815,0.14195223,0.40471545,0.3959214,0.46858317,0.47523707,0.32086608,0.30795926,5307
0.08187567,0.117501915,0.35377058,0.34074715,0.40981334,0.40252241,0.2927026,0.2753826,5308
0.09928538,0.12375277,0.3194645,0.31790784,0.37006658,0.36496472,0.27912587,0.27799165,5309
0.083850704,0.14381383,0.34970713,0.3294602,0.4163529,0.40095448,0.27704263,0.25520065,5310
0.109048724,0.15942657,0.37221417,0.34682018,0.40970683,0.38015658,0.32729283,0.30742058,5311
0.10862563,0.15871388,0.38184378,0.35641378,0.42785215,0.40621418,0.3331334,0.30770338,5312
0.11300473,0.16579036,0.37812865,0.35079145,0.4113923,0.38168854,0.34096313,0.31783038,5313
0.10113448,0.16463867,0.35773447,0.34064904,0.40619048,0.38101196,0.3077864,0.2972757,5314
0.10566981,0.16848004,0.38547367,0.34335443,0.41807675,0.38241452,0.34418824,0.30472136,5315
0.106362045,0.16288471,0.41055554,0.3802833,0.45627505,0.42734376,0.35995036,0.3314463,5316
0.10008997,0.16277002,0.36911505,0.34484375,0.4193882,0.3947048,0.32115483,0.29756838,5317
0.107571185,0.15692069,0.4021899,0.37792662,0.43727693,0.40510735,0.35951564,0.33810076,5318
0.114109054,0.15931842,0.3961007,0.36270198,0.43268552,0.40089116,0.34746006,0.31257513,5319
0.09507681,0.16594145,0.36634055,0.34911606,0.41367316,0.3975165,0.3142784,0.2973148,5320
0.10856388,0.1665282,0.39386627,0.3590631,0.43783894,0.40414453,0.34437284,0.31248155,5321
0.10561844,0.15439145,0.3952542,0.36757082,0.441785,0.41672906,0.33355084,0.31693882,5322
0.0966077074408531,0.1646305918693542,0.3237951099872589,0.3211056888103485,0.3529090881347656,0.3600256741046905,0.2887434363365173,0.2835650444030761,5323
0.11292572,0.16432598,0.40860766,0.38025802,0.45845324,0.42496997,0.35612682,0.33156785,5324
0.10405977,0.15364455,0.3834586,0.34508356,0.42573318,0.3965835,0.33577722,0.29432258,5325
0.10118224,0.15410885,0.38505295,0.35829058,0.4193272,0.39665946,0.33952764,0.3142859,5326
0.10675353,0.15720192,0.38880712,0.351011,0.43145245,0.39981496,0.34006566,0.29563007,5327
0.103977546,0.15616685,0.39275655,0.3641848,0.42477274,0.40965575,0.34935698,0.30977035,5328
0.108906135,0.14610332,0.39833167,0.36590913,0.43594828,0.4153231,0.35050374,0.31099558,5329
0.10663466,0.14919034,0.39702898,0.34530884,0.44022614,0.39005983,0.34107256,0.3003311,5330
0.119191885,0.16716036,0.3815138,0.34905642,0.41528898,0.383141,0.3395067,0.3133247,5331
0.10219475,0.15478261,0.37628144,0.3576489,0.412237,0.4037354,0.3288765,0.30812573,5332
0.10657601,0.16311575,0.38582492,0.36171752,0.43484712,0.41606888,0.328829,0.29832715,5333
0.110439196,0.15064779,0.3833838,0.35561758,0.44393006,0.41982538,0.32050034,0.28866106,5334
0.11065006,0.16175944,0.42686933,0.38571215,0.48135614,0.43420085,0.35896763,0.32641006,5335
0.103223145,0.16112451,0.3906584,0.36008185,0.44275555,0.41714168,0.3339568,0.30154315,5336
0.11724107,0.1617716,0.40899163,0.3766791,0.45175686,0.42575425,0.3544894,0.3177135,5337
0.108656585,0.15893032,0.37798247,0.34682924,0.42832214,0.40495628,0.31576988,0.28683287,5338
0.112064674,0.16929427,0.41073006,0.3774725,0.45630178,0.42213726,0.35762638,0.33449453,5339
0.10876049,0.16143382,0.3965771,0.37157756,0.44584632,0.42535654,0.3373145,0.30724156,5340
0.09788242,0.16866624,0.37941122,0.34762034,0.42243323,0.3873429,0.32763878,0.3001248,5341
0.10911677,0.16518742,0.38744056,0.36247072,0.4381476,0.42309403,0.33066446,0.3067201,5342
0.11242081,0.16340578,0.39774057,0.37359038,0.44050947,0.41533265,0.34195822,0.32402837,5343
0.10052248,0.15423329,0.37048233,0.33647424,0.41470152,0.37726068,0.32183704,0.28624198,5344
0.11242576,0.1541522,0.3497154,0.32086897,0.38176686,0.3545657,0.31613648,0.2865058,5345
0.10841328,0.16354346,0.382646,0.3509451,0.43457627,0.39758238,0.3249844,0.30299398,5346
0.111506596,0.17945895,0.40707392,0.38383254,0.44979924,0.42892393,0.35577312,0.33442324,5347
0.11922401,0.15963593,0.39261574,0.37271753,0.43065038,0.4226841,0.35545096,0.32417667,5348
0.10775576,0.15767317,0.37701863,0.35057193,0.4272359,0.4025835,0.320112,0.29315645,5349
0.112286225,0.1730282,0.36813337,0.33657432,0.39279696,0.36771423,0.33615434,0.30213064,5350
0.10131917,0.16653976,0.3841132,0.36934224,0.4204957,0.4088262,0.33966908,0.32710794,5351
0.10038841,0.13784295,0.3724207,0.34303743,0.4161612,0.3914403,0.3188005,0.29006785,5352
0.10581605,0.15237056,0.40322217,0.36167234,0.44081473,0.4007399,0.35461307,0.31460822,5353
0.11606993,0.1670821,0.39696997,0.3770575,0.43420696,0.41474232,0.3547305,0.33597448,5354
0.10652393,0.1495933,0.38819218,0.349911,0.43686253,0.39162603,0.3326571,0.29915923,5355
0.109138,0.15990001,0.39569166,0.3815605,0.44131604,0.4414056,0.33977574,0.31634453,5356
0.10991526,0.167735,0.4045027,0.3630313,0.44526076,0.40953818,0.35719937,0.31648695,5357
0.11416219,0.16938612,0.41600022,0.38737231,0.46554866,0.44240135,0.35226142,0.32553458,5358
0.1144637,0.17365512,0.41306382,0.4034919,0.45506683,0.44423905,0.36180824,0.35155362,5359
0.10579381,0.17165056,0.4120627,0.38738567,0.4605143,0.43095177,0.35876527,0.34144723,5360
0.108266816,0.1813977,0.42032963,0.38903615,0.47000727,0.42858273,0.3666827,0.34393206,5361
0.10710664,0.16157502,0.39227754,0.35500035,0.43943977,0.40191737,0.33832842,0.30279908,5362
0.12253042,0.17330846,0.4263702,0.38869414,0.47073078,0.43063068,0.36925453,0.3380604,5363
0.112044096,0.16582754,0.39935976,0.3670281,0.4447202,0.4102047,0.34912926,0.31939608,5364
0.107315406,0.1556868,0.3955715,0.36056235,0.4436327,0.40560308,0.34498435,0.3156544,5365
0.10545558,0.16031721,0.4281527,0.40187582,0.47515672,0.45792928,0.36493433,0.33773023,5366
0.11302368,0.15756272,0.41279683,0.37551042,0.45549637,0.41374302,0.36545616,0.3307471,5367
0.11543028,0.16662554,0.41348404,0.39393944,0.4542951,0.434932,0.36269087,0.33874515,5368
0.09865052,0.14981557,0.3782596,0.33999464,0.41836748,0.38531727,0.32826895,0.29078308,5369
0.10579518,0.16616057,0.38575312,0.3530462,0.4414927,0.41132265,0.31432086,0.28980786,5370
0.10874069,0.15295593,0.36957833,0.3218429,0.40886554,0.36259148,0.3270588,0.28365666,5371
0.1004106,0.17102852,0.39915383,0.37407216,0.45163375,0.43601555,0.33946615,0.31155694,5372
0.11133574,0.16482964,0.40689,0.37458444,0.44126916,0.42322436,0.3598033,0.31947413,5373
0.104467034,0.15658562,0.37720424,0.350916,0.42287213,0.39820403,0.32012844,0.2993288,5374
0.10223041,0.16638735,0.3665768,0.34493884,0.40648836,0.38775474,0.31628606,0.29705337,5375
0.106364235,0.15382794,0.38939336,0.35798317,0.4492994,0.41466442,0.3278256,0.29802138,5376
0.11989267,0.15716127,0.40551788,0.3732568,0.44187942,0.4119305,0.36302397,0.3258154,5377
0.1010018,0.15266219,0.37556964,0.34293416,0.41459912,0.38897768,0.32897025,0.29498583,5378
0.10646571,0.14571662,0.38806462,0.3648538,0.43213987,0.42284685,0.3311581,0.30185473,5379
0.10254911,0.15829071,0.3852138,0.3508442,0.42524576,0.39154786,0.33626214,0.30202502,5380
0.11496882,0.16185287,0.42225352,0.38201782,0.46469593,0.42970267,0.36979932,0.3295528,5381
0.12016255,0.17522453,0.405044,0.36092,0.45055184,0.409092,0.35566872,0.31070244,5382
0.1267373114824295,0.1641539633274078,0.382649153470993,0.3736713230609894,0.4146551489830017,0.4061857759952545,0.3428468108177185,0.34159916639328,5383
0.10525968,0.16046289,0.37259206,0.3451497,0.40956035,0.38779587,0.32421586,0.3017699,5384
0.108684525,0.15112185,0.39201507,0.36853415,0.44303012,0.42598623,0.33170038,0.30751628,5385
0.113553144,0.16853717,0.3958336,0.35583195,0.43917614,0.39895606,0.34346482,0.31132165,5386
0.108568564,0.16622218,0.38718915,0.35648802,0.42551103,0.39519012,0.3444597,0.31682354,5387
0.10497682,0.15987895,0.38467735,0.34722796,0.4359641,0.39512587,0.3321698,0.3025714,5388
0.10043565,0.16699526,0.38280404,0.3545832,0.41462484,0.39673302,0.33578092,0.30552453,5389
0.12575173,0.17776576,0.4174363,0.38325,0.45234913,0.41899806,0.37255812,0.34137768,5390
0.10078122,0.15694247,0.37251887,0.34091553,0.41486877,0.38526836,0.32212526,0.293462,5391
0.10918613,0.14793816,0.37355876,0.33754444,0.40943766,0.37211862,0.33107334,0.3013119,5392
0.10176047,0.17026147,0.36970353,0.33006075,0.4081126,0.3740018,0.31686714,0.28268796,5393
0.11930941,0.16938707,0.4097355,0.3686454,0.43745857,0.40171796,0.36706334,0.32872015,5394
0.100326955,0.16400705,0.38404602,0.36756712,0.43339133,0.41658562,0.3350107,0.31888887,5395
0.10353631,0.15520634,0.368406,0.33428895,0.40890965,0.3754836,0.3215102,0.2872638,5396
0.113433264195919,0.1616548001766204,0.375164121389389,0.369913637638092,0.4296258091926574,0.4259409010410309,0.3215309977531433,0.3155577480792999,5397
0.11025872,0.14663413,0.3759161,0.34618828,0.42113408,0.39674574,0.32533723,0.29536092,5398
0.117086865,0.16362181,0.3946387,0.35822064,0.44200307,0.39994377,0.34137678,0.31055513,5399
0.109816134,0.1433582,0.3699777,0.34917325,0.40348428,0.39282915,0.33269227,0.30981472,5400
0.119735956,0.17382714,0.41210872,0.38921195,0.45092425,0.42844397,0.37118715,0.34627905,5401
0.10035293,0.15649046,0.3803127,0.34133893,0.41974005,0.38206235,0.33306685,0.2955531,5402
0.10694333,0.16301697,0.3944893,0.36483794,0.43577546,0.40979385,0.34566265,0.3143686,5403
0.10772671,0.16648233,0.40372506,0.3739607,0.45968962,0.43089867,0.34345552,0.3165735,5404
0.110729516,0.159969,0.40606123,0.37220925,0.44337147,0.41683906,0.35520622,0.31968412,5405
0.104403555,0.15034378,0.3902088,0.366357,0.43376976,0.4111914,0.34154823,0.32080582,5406
0.10122333,0.16535915,0.38856056,0.34669706,0.4270143,0.3891783,0.3430856,0.3022383,5407
0.11999725,0.16071908,0.40384045,0.37967294,0.46491393,0.43563813,0.34328568,0.32328725,5408
0.102058746,0.15384015,0.3790333,0.34518132,0.43263745,0.4037158,0.3161691,0.28069252,5409
0.10992626,0.15605745,0.38630918,0.3687834,0.43431503,0.42088485,0.32821566,0.31281298,5410
0.11243417,0.15955405,0.4044427,0.36949098,0.45403472,0.42344046,0.349699,0.31378004,5411
0.10685097,0.17465481,0.39398864,0.36982214,0.43577892,0.41661197,0.34521422,0.3188207,5412
0.10639974,0.1684731,0.38823813,0.35277966,0.4300611,0.39843023,0.33774707,0.30299705,5413
0.11028395,0.15851302,0.4062408,0.37855524,0.45361862,0.4309072,0.35575536,0.32250074,5414
0.11438413,0.17454833,0.41615915,0.38849944,0.45453423,0.42446452,0.36742073,0.34785074,5415
0.105677925,0.15153855,0.38191947,0.35108185,0.4260829,0.40342265,0.33209628,0.3005207,5416
0.10924582,0.15925887,0.40251446,0.37198737,0.44500065,0.4145921,0.34737802,0.3239034,5417
0.109590575,0.168872,0.38848713,0.36194953,0.42724028,0.3998469,0.34600267,0.3192572,5418
0.112390146,0.1508514,0.40013614,0.36452463,0.43743128,0.40362865,0.35564595,0.3165777,5419
0.09992601,0.1647634,0.37037447,0.3576074,0.42741504,0.41890296,0.3118117,0.30269057,5420
0.09699111,0.15098394,0.3770792,0.34295633,0.41613704,0.38422412,0.32796016,0.2971133,5421
0.101064086,0.1506731,0.37922138,0.3524686,0.43051702,0.40604216,0.3161902,0.29009056,5422
0.09661757,0.15935627,0.3887151,0.352745,0.439501,0.4045503,0.3347642,0.30078918,5423
0.107593775,0.17008439,0.4104581,0.3830937,0.47081026,0.43736324,0.3412852,0.32290506,5424
0.10426898,0.16156568,0.3986377,0.3730551,0.44361073,0.41601786,0.34147912,0.31935865,5425
0.09939575,0.15267383,0.37325856,0.34296465,0.41452798,0.3856917,0.32439202,0.2950487,5426
0.11104856,0.154326,0.39789838,0.37154493,0.4390862,0.42777,0.34574127,0.3137809,5427
0.114111245,0.15088302,0.38325825,0.35978624,0.4264823,0.4098838,0.3349546,0.3081136,5428
0.09962934,0.15869172,0.33962128,0.31986728,0.37272927,0.34221947,0.30050695,0.29156548,5429
0.10618194,0.15946242,0.4069407,0.3751753,0.43905097,0.41252112,0.3563975,0.33311018,5430
0.10596176,0.16549118,0.39441004,0.36664864,0.45082912,0.4228033,0.33495778,0.3114938,5431
0.10642638,0.1506787,0.36768776,0.34386522,0.41363382,0.39369422,0.31266555,0.2910066,5432
0.10995678,0.18271649,0.40147632,0.37557846,0.4411405,0.4236949,0.35380104,0.3220407,5433
0.10839246,0.17235869,0.41909242,0.38520533,0.463687,0.4363973,0.36320096,0.33272085,5434
0.10418526,0.16449258,0.3934144,0.36339846,0.44672093,0.41511017,0.33640826,0.31140786,5435
0.115654364,0.15947823,0.41685992,0.37680322,0.46216264,0.43087307,0.35881647,0.31593686,5436
0.11041753,0.15403235,0.3938413,0.36160043,0.44477987,0.4180267,0.33529866,0.30749312,5437
0.10300604,0.16141306,0.38899785,0.36587387,0.43846956,0.42100334,0.33661246,0.3099975,5438
0.11172869,0.15885425,0.39375955,0.36657292,0.4303139,0.40116233,0.3529556,0.32975203,5439
0.10718347,0.16418742,0.39323643,0.36558038,0.4448479,0.41849032,0.33335632,0.3083571,5440
0.12434866,0.1677179,0.43070966,0.39206725,0.48127025,0.42953643,0.37711507,0.34731987,5441
0.11785988,0.16562115,0.3974008,0.38079908,0.43233547,0.4247098,0.35701516,0.3347744,5442
0.12948002,0.17378591,0.42143768,0.37854588,0.46502107,0.42532697,0.3667969,0.32744735,5443
0.10912571,0.16928492,0.41178045,0.37950218,0.4506755,0.42227253,0.36191684,0.32915142,5444
0.11380975,0.17574453,0.38491312,0.35217088,0.43603653,0.3974536,0.33317557,0.30451292,5445
0.10342427,0.17091121,0.3937239,0.35900807,0.44293413,0.40793818,0.33189178,0.3041243,5446
0.112806275,0.15519497,0.3929519,0.36337957,0.4533999,0.42691574,0.32547265,0.298714,5447
0.10868827,0.1592738,0.38479432,0.35819834,0.4355473,0.41372722,0.33954608,0.31348264,5448
0.10911894,0.1554132,0.39954397,0.37985855,0.4474976,0.43031654,0.34755534,0.3258365,5449
0.10318191,0.165804,0.3925541,0.37630814,0.44168076,0.4326666,0.33534503,0.3162749,5450
0.123086736,0.17258778,0.41602087,0.387035,0.44880137,0.4145667,0.37260824,0.34236854,5451
0.102593124,0.1564419,0.38574475,0.3482911,0.428125,0.39042717,0.3346545,0.2969646,5452
0.12020171,0.1696929,0.42072812,0.3861762,0.46704322,0.42701608,0.3641581,0.3405996,5453
0.100666486,0.16879812,0.39140588,0.3725897,0.44369754,0.42648387,0.33545798,0.31674257,5454
0.105554596,0.1709697,0.4134639,0.37573302,0.45925546,0.41867155,0.35755962,0.32694834,5455
0.10070636,0.16046372,0.37621385,0.3487003,0.422338,0.38739523,0.32798278,0.30598724,5456
0.11736753,0.15880513,0.41674572,0.39002854,0.46834642,0.4443775,0.36054578,0.3367602,5457
0.102269694,0.16285627,0.38477066,0.34422648,0.43044624,0.3902314,0.32914856,0.29679018,5458
0.11354311,0.15870455,0.41355142,0.3764064,0.4599997,0.4234832,0.35670215,0.3225485,5459
0.10591133,0.15694164,0.40271622,0.36951116,0.4518175,0.4154082,0.33496144,0.31009918,5460
0.1052108,0.16647005,0.39788437,0.37077463,0.45603484,0.43070397,0.3375741,0.3140964,5461
0.11260595,0.16568364,0.4303782,0.38863307,0.47597432,0.426171,0.37681404,0.34250054,5462
0.10869552,0.1599659,0.40207464,0.37009186,0.44390306,0.41445857,0.35053834,0.31824616,5463
0.10476166,0.15020189,0.39768773,0.35896173,0.43790975,0.3992455,0.34460074,0.31098104,5464
0.11245904,0.16879351,0.4066773,0.36888245,0.44877744,0.41034317,0.3498724,0.31664234,5465
0.10934194,0.16140139,0.38546294,0.36065528,0.42618838,0.39892623,0.3409762,0.31933862,5466
0.10686892,0.16934797,0.42888707,0.39076167,0.4802033,0.44347486,0.3708598,0.33581787,5467
0.10809298,0.16199347,0.40035567,0.37909868,0.44509712,0.4240067,0.34546217,0.32920414,5468
0.11442645,0.16714786,0.41079944,0.3783516,0.4560992,0.42778897,0.35565144,0.32193533,5469
0.110331595,0.15832245,0.41374558,0.39146128,0.45409545,0.43647614,0.364361,0.33400655,5470
0.107967496,0.17859825,0.39106432,0.36020538,0.4333035,0.40248042,0.34086335,0.3141138,5471
0.10117465,0.17196539,0.39788026,0.37354305,0.43515342,0.4201994,0.34671706,0.32408118,5472
0.11120081,0.16827035,0.40399355,0.37647906,0.44092417,0.42508855,0.3518848,0.32409352,5473
0.11960851,0.17268042,0.4210627,0.38952395,0.46828932,0.43432683,0.36510158,0.33724618,5474
0.112922296,0.17215678,0.3996825,0.3768126,0.4346219,0.41797,0.35540834,0.32765326,5475
0.10410764,0.16246343,0.39781177,0.38039187,0.45332664,0.43406254,0.33564577,0.32318568,5476
0.11834645,0.16652687,0.4169417,0.37412748,0.4620475,0.42124137,0.35931748,0.32284316,5477
0.10671886,0.16241668,0.40071115,0.37020415,0.45073384,0.41846904,0.34258124,0.31848723,5478
0.10033536,0.15660258,0.36803204,0.3412696,0.42488804,0.3968227,0.30989847,0.2908855,5479
0.09877802,0.16037156,0.37927783,0.3513547,0.43034172,0.3930656,0.32415542,0.30281895,5480
0.10893027,0.1656174,0.4028934,0.37318113,0.44539708,0.41367173,0.3506971,0.3303745,5481
0.11073593,0.16446365,0.41049218,0.37197226,0.46078405,0.4204504,0.35363358,0.3201851,5482
0.0981368,0.14906172,0.39231437,0.36348438,0.42888284,0.4122096,0.3402865,0.31152508,5483
0.10268682,0.15584669,0.38862127,0.3636101,0.43464532,0.4179054,0.3333898,0.30639133,5484
0.11414777,0.16807279,0.42864046,0.3785209,0.48137817,0.42275935,0.36508006,0.32676947,5485
0.111194834,0.17445475,0.41004294,0.37945417,0.4470288,0.4237275,0.36217785,0.32751533,5486
0.11187838,0.16552828,0.405548,0.37525767,0.460668,0.41860595,0.34787866,0.32520416,5487
0.111033164,0.16883478,0.4134198,0.3787586,0.4586473,0.42090455,0.36237997,0.33103713,5488
0.10785498,0.17086421,0.40957832,0.37138808,0.46289057,0.42589355,0.35099623,0.31549472,5489
0.1047956,0.16282675,0.39905995,0.37934503,0.44740158,0.4390746,0.34688503,0.31709808,5490
0.1139855161309242,0.1768350303173065,0.3635131120681762,0.343380868434906,0.3981634378433227,0.373806357383728,0.3312674164772033,0.3205870389938354,5491
0.10695796,0.15725702,0.40585294,0.36725926,0.4641506,0.41787988,0.34188947,0.31577894,5492
0.11529002,0.17912753,0.40620628,0.3637184,0.44718185,0.4053313,0.3549217,0.31920338,5493
0.10450955,0.1725585,0.40229154,0.38464585,0.45804936,0.43907967,0.33730036,0.32208282,5494
0.10125383,0.15985918,0.38784996,0.3560354,0.43463784,0.41154957,0.3336063,0.30015966,5495
0.1117422,0.16077319,0.3928203,0.37343746,0.42507705,0.4159963,0.34915596,0.32501134,5496
0.108762525,0.1462231,0.39586467,0.3682051,0.4559013,0.43613377,0.3285522,0.30048433,5497
0.110985264,0.16475748,0.41487604,0.38481858,0.44574803,0.4159937,0.3755434,0.34398046,5498
0.10358479,0.15534492,0.40480596,0.3643468,0.4603812,0.41056633,0.34047788,0.30896524,5499
0.1036519,0.16468379,0.3995767,0.36041743,0.4380362,0.39906952,0.3550325,0.32318902,5500
0.10395503,0.16363733,0.4018042,0.38026443,0.45363426,0.43030095,0.34458825,0.3293915,5501
0.10968914,0.15919326,0.40187746,0.36472052,0.44250926,0.4068787,0.3536973,0.31717452,5502
0.11629204,0.17042993,0.42519253,0.40536165,0.4737785,0.44745326,0.36734125,0.35681173,5503
0.11427389,0.16660343,0.41659993,0.38920256,0.4667417,0.4256463,0.3597625,0.34284863,5504
0.116222516,0.16290022,0.41175264,0.3819198,0.4518148,0.4188725,0.36613962,0.3399081,5505
0.11556915,0.15915875,0.37786216,0.36234015,0.40572277,0.3975497,0.33728683,0.32227764,5506
0.11587207,0.17033316,0.42184752,0.39173624,0.4652699,0.43373662,0.37175485,0.3474387,5507
0.106167495,0.16892594,0.4138832,0.39072147,0.46860546,0.44082633,0.3541961,0.33978814,5508
0.10740682,0.15331686,0.39080304,0.35056713,0.44738525,0.40032277,0.3251106,0.29938835,5509
0.09734452,0.1331141,0.29203647,0.28888017,0.31496596,0.31279925,0.26013622,0.2611006,5510
0.12867111,0.1592889,0.29675204,0.2936117,0.3047437,0.3068845,0.2843663,0.27894568,5511
0.11430514,0.16139898,0.2982376,0.2900476,0.31505516,0.3028639,0.28421083,0.27409703,5512
0.14103338,0.16435461,0.34599555,0.32491675,0.36436993,0.33665562,0.3221617,0.31367198,5513
0.11054741,0.16072267,0.28740975,0.28739327,0.2940456,0.28827587,0.27915508,0.2859222,5514
0.10766895,0.14375441,0.32926774,0.3001967,0.36766946,0.32924762,0.295519,0.2747708,5515
0.10785123,0.15096095,0.2884956,0.27668777,0.30537575,0.30097663,0.2761457,0.25082427,5516
0.108396076,0.13668472,0.2663433,0.24835674,0.2806723,0.26022643,0.25431842,0.23613814,5517
