SequenceID,logFC,logCPM,LR,PValue,FDR,2-fold threshold?,Significant
346,-0.355983003,6.319572385,2.301576482,0.129242763,0.253719444,Not Sig,False
348,0.43884299,5.724700302,3.217427272,0.072858057,0.168005008,Not Sig,False
349,-0.433613341,2.486315925,1.398788425,0.236926533,0.388259764,Not Sig,False
350,-0.349098455,6.773631997,1.215387708,0.270267719,0.425474456,Not Sig,False
351,0.695362219,6.145968703,5.659777526,0.017358325,0.0579518,Not Sig,False
352,0.779881482,6.446569971,9.181963511,0.002444117,0.013323369,Not Sig,False
353,0.68278068,6.463104367,9.170583423,0.002459362,0.013385056,Not Sig,False
354,-0.270474958,7.407159455,1.295668247,0.255005987,0.408177307,Not Sig,False
355,0.047674501,8.869006,0.044725945,0.832508762,0.897865576,Not Sig,False
356,-0.232180921,6.564973355,1.021098769,0.31225852,0.466300581,Not Sig,False
357,-0.634077038,6.71136078,7.834763448,0.005125086,0.023312641,Not Sig,False
358,0.067118362,5.985944312,0.077339502,0.780935744,0.86342628,Not Sig,False
359,0.718801932,4.185962597,3.396583746,0.065331595,0.154691186,Not Sig,False
360,0.635355216,3.643074484,2.832479667,0.092375628,0.198188769,Not Sig,False
361,-0.118572198,7.220366199,0.254517493,0.613911982,0.739211211,Not Sig,False
362,-0.095185739,8.788318878,0.173552188,0.67697397,0.788260531,Not Sig,False
363,0.466276046,7.92823741,3.514413338,0.060837192,0.147315077,Not Sig,False
364,0.085839684,5.325769043,0.101075564,0.750542714,0.842953363,Not Sig,False
365,0.216826266,5.516138756,0.739951636,0.389676371,0.544006019,Not Sig,False
366,0.071827832,6.016943679,0.09401275,0.759136445,0.849808533,Not Sig,False
367,0.09876654,6.911006425,0.194306225,0.659356491,0.773296925,Not Sig,False
368,-0.663420039,3.186905124,4.150687654,0.041617619,0.111252436,Not Sig,False
369,0.475468588,7.749423021,2.708896988,0.099789968,0.209672785,Not Sig,False
370,0.624799156,5.637228015,5.433768691,0.019751011,0.063214367,Not Sig,False
371,0.431651843,4.916890843,2.049498921,0.152256293,0.284942154,Not Sig,False
372,0.507006097,6.754426012,3.42874638,0.064070718,0.152623927,Not Sig,False
373,0.554341348,8.824991327,5.905291714,0.015095466,0.052300368,Not Sig,False
374,0.532676423,3.804396498,1.890636835,0.16913011,0.305771444,Not Sig,False
375,0.143700394,4.706950452,0.256459317,0.612563153,0.738239357,Not Sig,False
376,0.370042018,4.249580483,1.35491634,0.244420471,0.396354377,Not Sig,False
377,0.654504888,6.35949296,5.619580298,0.017760902,0.058863222,Not Sig,False
378,-0.380461573,5.414675705,1.705067201,0.191626629,0.334687045,Not Sig,False
379,-0.116716788,4.369338376,0.158497277,0.690543822,0.799389904,Not Sig,False
381,1.147031033,7.592499021,25.29788532,4.91247E-07,1.15426E-05,Up,False
382,-0.035647999,7.366065984,0.023292251,0.878699538,0.926895152,Not Sig,False
383,0.290375967,4.434619872,0.801193129,0.370736883,0.524979451,Not Sig,False
384,-0.039027715,5.813282967,0.025436006,0.87328544,0.924719034,Not Sig,False
385,-0.452222693,6.90750875,4.126901672,0.042206559,0.112153625,Not Sig,False
386,0.089492403,5.832380012,0.115641507,0.733810565,0.831147804,Not Sig,False
387,0.18945053,4.381416816,0.404152254,0.524952614,0.665462223,Not Sig,False
388,-0.727349534,5.272924181,5.03683551,0.024813779,0.075280983,Not Sig,False
389,-0.340678039,5.395172813,1.826626883,0.176526481,0.315047523,Not Sig,False
390,2.255454516,8.53054155,21.95076263,2.79736E-06,5.35427E-05,Up,False
391,0.628510112,7.409706328,6.396678683,0.011433406,0.042410033,Not Sig,False
392,0.245406825,2.689377707,0.522459701,0.469794325,0.618335611,Not Sig,False
393,-0.030351451,6.651832133,0.0161275,0.898945072,0.938904802,Not Sig,False
394,0.673045923,6.347157077,7.490000517,0.006204254,0.027052906,Not Sig,False
395,1.05895287,5.16883747,12.45210561,0.000417521,0.00346866,Up,False
396,0.219574277,6.715931312,0.929338278,0.335034932,0.488257026,Not Sig,False
397,-0.019657411,2.682099422,0.003265805,0.95442792,0.972493088,Not Sig,False
398,0.277607601,3.364512286,0.58291376,0.445172481,0.597127025,Not Sig,False
399,0.044637556,5.166482232,0.023276121,0.878741221,0.926895152,Not Sig,False
400,0.658963524,4.291777187,4.790183398,0.028622379,0.083693002,Not Sig,False
401,0.263073357,3.874370868,0.749782738,0.386545026,0.540401684,Not Sig,False
402,-0.076315423,5.452079692,0.093482836,0.759795282,0.850401618,Not Sig,False
403,0.811671258,5.659785894,6.772419197,0.009257726,0.036379553,Not Sig,False
404,0.421068905,5.68588373,2.530952492,0.111632812,0.2286342,Not Sig,False
405,0.776658396,3.024676002,5.547374819,0.018508426,0.060446623,Not Sig,False
407,0.321608104,5.179092527,1.40076507,0.236595515,0.38781858,Not Sig,False
408,-0.459846378,8.016020304,3.656808681,0.055840495,0.138115774,Not Sig,False
409,0.310331109,7.477579271,1.453497284,0.227967612,0.379131035,Not Sig,False
410,0.888815156,5.69267864,6.325443116,0.011901774,0.043815403,Not Sig,False
411,0.145071424,7.335442581,0.427962052,0.512990636,0.655082121,Not Sig,False
412,-0.197062401,7.69869466,0.73282529,0.391968932,0.546526766,Not Sig,False
413,0.350199269,3.122930746,0.657128669,0.417575465,0.572391716,Not Sig,False
414,0.474734187,2.865087974,2.117549207,0.145619401,0.275855045,Not Sig,False
415,-0.084171942,7.737276682,0.142644436,0.705666111,0.810724815,Not Sig,False
416,-0.219563434,6.405506543,0.826210438,0.363370614,0.517532589,Not Sig,False
417,1.540195969,7.120205247,26.69022753,2.38826E-07,6.21131E-06,Up,False
418,0.051546948,5.481479491,0.039612616,0.842239915,0.903925466,Not Sig,False
420,0.009256826,5.345756258,0.00110175,0.973520989,0.983455637,Not Sig,False
421,0.319726279,8.720326602,2.147363655,0.142814935,0.27250365,Not Sig,False
422,-0.020152433,7.22915478,0.006721315,0.934659735,0.960743918,Not Sig,False
423,0.125531277,5.147742751,0.219257519,0.639606235,0.758309241,Not Sig,False
424,0.681987882,7.219843579,9.006222911,0.002690619,0.014300996,Not Sig,False
425,-0.026138249,7.790319549,0.012127868,0.912308974,0.947344308,Not Sig,False
427,0.079775737,5.711811982,0.102673221,0.748644946,0.841515451,Not Sig,False
428,0.426498736,5.117559229,2.161177915,0.141536155,0.270906561,Not Sig,False
429,0.231644529,3.578103005,0.526891548,0.467916657,0.616947388,Not Sig,False
430,0.007319109,6.401628664,0.000794547,0.977512444,0.985788798,Not Sig,False
431,-0.177044668,6.279328111,0.528277381,0.467331986,0.616653786,Not Sig,False
432,-0.158095113,6.319418965,0.451275557,0.501729834,0.646933359,Not Sig,False
433,0.440481027,8.024303287,3.666298556,0.055523361,0.137526784,Not Sig,False
434,0.381550339,8.219876524,2.493433533,0.114322074,0.232882096,Not Sig,False
435,0.304881742,4.886726809,1.090493632,0.296361862,0.451769514,Not Sig,False
437,-0.198618635,6.494605381,0.651733536,0.419493576,0.574267304,Not Sig,False
438,-0.391754688,6.929382711,3.071038,0.079698568,0.17890382,Not Sig,False
439,-0.012013202,5.527896728,0.002147281,0.963040248,0.978529247,Not Sig,False
441,-0.176168801,7.355597275,0.601339752,0.438067306,0.59088213,Not Sig,False
442,0.099974208,6.919054098,0.192697774,0.660680704,0.774316876,Not Sig,False
443,-0.14442715,5.677842314,0.333430515,0.563646025,0.69798001,Not Sig,False
444,0.810109478,5.93612932,11.70886115,0.000622032,0.004735782,Not Sig,False
445,1.001151584,6.171166658,10.63236692,0.001111254,0.007337291,Up,False
446,0.073450029,6.889211366,0.096398749,0.756194842,0.847346103,Not Sig,False
448,0.052707283,6.519984005,0.05634445,0.812369871,0.885141078,Not Sig,False
449,1.388776062,4.864817413,17.70829394,2.57501E-05,0.000358085,Up,False
450,0.3425049,4.544084328,1.045994691,0.306431352,0.460830553,Not Sig,False
451,0.191358649,6.649153819,0.622832275,0.429996738,0.58296812,Not Sig,False
452,0.53435993,6.334869,3.458967361,0.062909592,0.151044109,Not Sig,False
453,0.402579421,6.597190705,3.183154887,0.074400949,0.170638864,Not Sig,False
454,0.273118928,3.471923316,0.687918169,0.406873393,0.561950131,Not Sig,False
455,0.270727041,8.503488263,1.38789676,0.238760608,0.390428313,Not Sig,False
456,-0.345529601,8.46893196,2.214478777,0.136721231,0.264363923,Not Sig,False
457,0.030471582,8.225152553,0.017863468,0.893675957,0.936271213,Not Sig,False
458,-0.059420611,8.30054516,0.069913489,0.791462781,0.870123813,Not Sig,False
459,-0.192671149,8.171383368,0.712226487,0.398705662,0.553315759,Not Sig,False
460,0.490190073,7.017098874,4.299720611,0.038118635,0.104229686,Not Sig,False
461,0.239061818,5.170200518,0.732137007,0.392191377,0.54672505,Not Sig,False
462,-0.126941794,7.343944472,0.326161153,0.567928332,0.70157064,Not Sig,False
464,0.631531686,2.819450102,3.387831468,0.065679277,0.155234372,Not Sig,False
465,0.27067208,5.124824856,0.956272461,0.328127819,0.481945219,Not Sig,False
466,0.549432454,6.959262409,5.246415447,0.02199203,0.068653441,Not Sig,False
467,0.221557483,7.750546705,0.246921985,0.61925079,0.742752136,Not Sig,False
468,1.256140323,7.996413333,17.70143552,2.58432E-05,0.000358646,Up,False
469,-0.54139821,6.626259046,5.09158793,0.024042168,0.073463377,Not Sig,False
470,-0.363959191,7.023378899,2.14091928,0.143415929,0.272991311,Not Sig,False
471,0.218865447,7.54672031,0.806087119,0.36927963,0.523459829,Not Sig,False
472,-1.009241003,6.868397766,11.59590739,0.000660971,0.00493844,Down,False
473,1.332040999,9.721328565,32.33704359,1.29619E-08,4.67313E-07,Up,False
474,-0.634108735,7.463830184,6.918456699,0.008531057,0.034154302,Not Sig,False
475,0.559472398,4.048031041,3.361086236,0.066754023,0.157011362,Not Sig,False
476,0.408469931,8.164809708,2.062507281,0.150961599,0.283219255,Not Sig,False
477,-0.322590086,6.851058053,1.336571649,0.247639471,0.399482802,Not Sig,False
478,-0.728085937,7.154794309,9.573617257,0.001973935,0.011350541,Not Sig,False
479,-1.054552839,6.58365546,15.87769153,6.75705E-05,0.000804676,Down,False
480,0.397286598,7.450364181,2.17744035,0.14004721,0.268736044,Not Sig,False
481,-0.619039065,5.707783997,6.221163029,0.012623217,0.045679553,Not Sig,False
482,0.381140896,7.738391853,1.818573121,0.177483216,0.316662093,Not Sig,False
483,-0.246086685,6.780362797,0.623087852,0.42990213,0.582955844,Not Sig,False
484,-0.070055098,5.168757017,0.056400274,0.812278679,0.885141078,Not Sig,False
485,-0.17068682,5.33038774,0.266171106,0.605911869,0.733336319,Not Sig,False
486,-0.72399228,7.526245253,8.026231259,0.004610467,0.021473496,Not Sig,False
487,-0.347724553,7.012786168,2.194865332,0.138471311,0.266838219,Not Sig,False
488,-0.980100649,6.408571482,10.40653159,0.001255704,0.008087302,Not Sig,False
489,-0.49526698,3.492108623,2.158598842,0.141773918,0.271209286,Not Sig,False
490,-0.178699571,6.695459297,0.352795432,0.552534954,0.689429257,Not Sig,False
491,-0.012828773,8.990362024,0.003233575,0.954653107,0.972493088,Not Sig,False
492,-0.389204854,5.826467114,2.217566486,0.136447983,0.264249275,Not Sig,False
493,-0.73915592,6.130534719,9.685594459,0.001857183,0.010843911,Not Sig,False
494,-0.558481469,7.938376959,4.17579077,0.041005423,0.110134392,Not Sig,False
495,-0.370829764,5.429878496,1.445489506,0.229253081,0.38082167,Not Sig,False
496,-0.422105599,7.048116477,3.325536417,0.068211759,0.159833194,Not Sig,False
497,-0.709848323,5.384675107,5.304970469,0.02126466,0.066834591,Not Sig,False
498,-0.7126545,6.768391843,7.884707314,0.004985455,0.022860624,Not Sig,False
499,0.801947433,6.348608529,10.16203531,0.001433623,0.008888721,Not Sig,False
500,0.800109513,7.545165678,9.977193004,0.001584911,0.0095741,Not Sig,False
501,-0.258472947,5.821482919,0.993793631,0.318816942,0.472984682,Not Sig,False
502,-0.777006042,7.975719106,9.473383838,0.002084745,0.011828018,Not Sig,False
503,-0.41021488,6.410306333,2.699010786,0.100410529,0.210781684,Not Sig,False
504,-0.755630101,6.788355571,8.625818273,0.003314315,0.016815893,Not Sig,False
505,0.599150256,5.380529104,4.995426331,0.025414392,0.076442396,Not Sig,False
507,-0.577910718,6.551861867,4.736857733,0.029522948,0.085757507,Not Sig,False
508,0.849679725,8.803558061,12.64173131,0.00037723,0.003229206,Not Sig,False
509,-0.077568355,6.12697101,0.081620132,0.775113747,0.859219956,Not Sig,False
510,-0.54408847,6.817303185,4.959032752,0.025954721,0.077704512,Not Sig,False
511,-0.860081632,8.298704052,13.23042849,0.000275441,0.002532866,Not Sig,False
512,0.004523747,7.370212451,0.000202851,0.988636443,0.993301197,Not Sig,False
513,-0.387961756,6.418767163,1.964735338,0.161007787,0.295856727,Not Sig,False
514,-0.834810807,7.008405856,10.33502662,0.001305292,0.008312395,Not Sig,False
515,-0.477734507,6.236954022,3.429392416,0.064045659,0.152623927,Not Sig,False
516,-0.580718042,7.631249293,4.99500604,0.025420565,0.076442396,Not Sig,False
517,-1.093289753,6.035778205,14.91912274,0.00011222,0.001219561,Down,False
518,1.365890942,8.849261739,19.33965741,1.0941E-05,0.000171384,Up,False
519,-0.949947406,7.074141438,17.07215841,3.5986E-05,0.00047706,Not Sig,False
520,-0.024573515,6.393076699,0.010405447,0.918751047,0.951568571,Not Sig,False
521,-0.574440851,6.440646229,6.120950239,0.013358897,0.047758407,Not Sig,False
522,0.156389058,7.001108066,0.466145501,0.494765783,0.640572686,Not Sig,False
523,0.993289685,7.700558021,11.74643,0.000609601,0.004651532,Not Sig,False
524,-0.470948346,7.343497663,4.094806688,0.043015149,0.113783083,Not Sig,False
525,-0.095121209,7.14955195,0.148451354,0.700019714,0.807017835,Not Sig,False
526,-0.849022524,6.074759955,7.730546073,0.005429433,0.02427494,Not Sig,False
527,0.829673933,7.553943335,7.789765118,0.005254303,0.023759019,Not Sig,False
528,-0.599301632,7.712665461,6.153577762,0.013114653,0.046959142,Not Sig,False
529,0.086962462,8.739878457,0.107801822,0.742660743,0.836994152,Not Sig,False
530,0.420315708,6.928685453,3.308188501,0.068935443,0.161251668,Not Sig,False
531,-0.621491023,5.947014663,4.057136143,0.043985036,0.115585821,Not Sig,False
532,-0.519627453,7.567349303,4.61516655,0.031690418,0.090738962,Not Sig,False
533,-0.446871583,7.185714886,4.137162364,0.041951438,0.111793937,Not Sig,False
534,-0.415195314,6.312276366,3.005960375,0.0829588,0.184070747,Not Sig,False
535,-0.477938391,8.605244143,3.616044394,0.057224781,0.140515192,Not Sig,False
536,-0.771929328,8.43704509,8.913119404,0.002831292,0.014817531,Not Sig,False
537,0.839561026,7.787726767,6.591358513,0.010247494,0.039096543,Not Sig,False
538,1.181604583,5.193318787,12.97733907,0.000315284,0.002815752,Up,False
539,0.604538353,5.649207908,5.957945718,0.014651102,0.051065274,Not Sig,False
540,-0.011580358,7.199954649,0.002381123,0.961081274,0.977579908,Not Sig,False
541,-0.492015379,5.255156366,2.867399131,0.090390837,0.195397771,Not Sig,False
542,0.501709866,7.579378012,3.828904159,0.050375858,0.127606357,Not Sig,False
543,0.486869446,8.749624262,3.000178177,0.08325536,0.184548479,Not Sig,False
544,-0.677773935,8.442392619,7.672433926,0.005607077,0.02495534,Not Sig,False
545,-0.438225112,7.816657387,2.853304118,0.091186356,0.196627794,Not Sig,False
546,-0.27597714,8.28940074,1.430711915,0.231648289,0.383151962,Not Sig,False
547,-0.887935861,8.709620985,15.36262835,8.87259E-05,0.001024709,Not Sig,False
548,0.493412357,9.316846064,1.194870702,0.274349275,0.42965139,Not Sig,False
549,-0.513964513,5.28807775,2.739589669,0.0978899,0.206707662,Not Sig,False
550,0.055126602,6.879053963,0.045360651,0.831342251,0.897033428,Not Sig,False
551,-0.271280015,7.184534965,1.085372494,0.297498794,0.452636786,Not Sig,False
552,-0.629618822,6.250482813,5.999972027,0.014306105,0.050221507,Not Sig,False
553,0.379153907,7.042831912,2.154539663,0.142149041,0.271698054,Not Sig,False
554,-0.469200082,7.620231329,3.870366768,0.049145781,0.125282211,Not Sig,False
555,1.809326662,6.020081183,22.60761695,1.98695E-06,3.9588E-05,Up,False
556,-0.165460513,5.642003383,0.449843341,0.502409359,0.647148841,Not Sig,False
557,-0.677110887,7.323437046,7.970042888,0.004755781,0.022014873,Not Sig,False
558,-0.549910767,7.071972839,4.4868475,0.034156609,0.096295315,Not Sig,False
559,0.080669289,6.101156194,0.107378532,0.743148608,0.836994152,Not Sig,False
560,-0.652711333,8.73623842,6.72011481,0.009533149,0.037105621,Not Sig,False
561,-0.448626226,7.458574975,3.415893385,0.064571454,0.153574131,Not Sig,False
562,-0.192804267,6.90621015,0.541445289,0.461834368,0.611930363,Not Sig,False
563,-0.286417055,6.704864994,1.329414176,0.248909463,0.401049594,Not Sig,False
564,0.205518068,7.88599062,0.328831263,0.566348094,0.700325693,Not Sig,False
565,0.688316506,13.02311787,8.393526508,0.003765596,0.018459549,Not Sig,False
566,-0.611433687,5.803842117,5.2356224,0.022128889,0.069009726,Not Sig,False
567,0.319270378,4.357993862,1.124345723,0.288984628,0.444000283,Not Sig,False
568,-0.63330426,7.80759042,7.942710712,0.004828146,0.022304397,Not Sig,False
569,0.344409416,8.084710539,2.267391552,0.132122112,0.257962648,Not Sig,False
570,0.03755855,7.013591127,0.027128821,0.869173592,0.92170675,Not Sig,False
571,-0.585233417,5.523595514,4.325723861,0.037540444,0.103187005,Not Sig,False
572,-0.46737113,7.586778376,3.700156874,0.054407352,0.135699744,Not Sig,False
573,-0.318944982,6.15107302,0.779229003,0.377377042,0.531024414,Not Sig,False
574,-0.70879018,7.829781204,7.288916919,0.006938129,0.029419049,Not Sig,False
575,-0.276872308,7.268831756,1.461484363,0.226694091,0.377992957,Not Sig,False
576,-0.978024379,6.367861381,13.49209592,0.00023957,0.002254742,Not Sig,False
577,-0.861767854,6.871150091,11.66136044,0.000638117,0.004815201,Not Sig,False
578,-0.129839559,7.455266018,0.275163123,0.599889146,0.729700664,Not Sig,False
579,-0.894297452,7.999723927,12.12247448,0.000498178,0.003988933,Not Sig,False
580,-0.912673914,7.638310965,7.768237402,0.005317291,0.023931321,Not Sig,False
581,-0.656932192,5.842682585,7.493231493,0.006193132,0.027052906,Not Sig,False
582,-0.058202615,5.456515046,0.034405829,0.852846227,0.911003949,Not Sig,False
583,-0.424702852,6.68691749,2.709488143,0.099752994,0.209672785,Not Sig,False
584,-0.661389961,4.224959446,4.359127118,0.036811162,0.101839732,Not Sig,False
585,-0.84102211,5.899568745,6.313043816,0.01198529,0.043978335,Not Sig,False
586,-0.357794536,6.886084159,1.97398821,0.160025172,0.294626187,Not Sig,False
587,-1.037717971,7.432470528,12.5472248,0.000396795,0.003329756,Down,False
588,-0.771510201,7.362450941,10.18046015,0.001419368,0.008808352,Not Sig,False
589,-0.294692991,7.364425579,1.559140064,0.211791176,0.359259416,Not Sig,False
